date,code,pre_close,price,change_pct,turnover_rate_daily,next_day_open_return,is_strong_open,is_limit_up,ma5_dev,ma10_dev,return_5d,return_10d,vol_vs_ma5,ma_bull_aligned,price_position_10d,volatility_10d,hist_limit_up_rate_20d,recent_high_touch_count,avg_amplitude_20d,score
2026-03-02,002382,6.079790975781329,6.05,-0.49,1.64,0.0,0,0,0.6321,1.391,2.8912,1.34,1.8423,1,71.4286,1.2581,0.0,0,2.4028,31.0
2026-03-02,000889,3.74986906881743,3.58,-4.53,3.68,0.2793,0,0,-3.3477,-3.7376,-2.981,-2.4523,1.5524,0,16.6667,2.3001,0.0,0,2.87,30.0
2026-03-02,605196,47.13153425174561,49.95,5.98,2.14,1.7017,1,0,5.1668,8.2434,13.9111,16.2168,0.8879,1,96.8709,4.0465,4.0,1,6.8128,30.0
2026-03-02,002565,16.390233851859485,15.91,-2.93,8.74,-0.1886,0,0,-0.7362,-1.7173,4.1912,-9.4994,1.01,0,17.6152,4.3752,4.0,1,7.4076,29.0
2026-03-02,601333,3.1000797448165867,3.11,0.32,1.51,0.3215,0,0,0.3226,0.2256,1.634,0.0,1.8679,0,60.0,0.873,0.0,0,1.8032,26.0
2026-03-02,000952,8.050089445438283,7.65,-4.97,4.36,0.7843,1,0,-3.2625,-3.8945,-4.2553,-3.6524,1.5342,0,9.3333,2.2902,0.0,0,4.112,25.0
2026-03-02,001211,28.738822078322542,27.96,-2.71,3.95,0.6438,1,0,-3.2593,-3.493,-3.2526,-5.3807,1.8058,0,21.6327,1.455,0.0,0,3.0364,25.0
2026-03-02,600807,3.510066406661748,3.33,-5.13,3.95,0.6006,1,0,-3.8128,-2.6316,-0.2994,-2.9155,1.4744,0,16.6667,2.5797,0.0,0,3.6272,25.0
2026-03-02,603125,20.11033621317789,19.32,-3.93,6.26,0.5176,1,0,-3.7273,-1.8791,-2.5719,7.933,0.849,1,48.7097,3.7145,4.0,1,3.4504,25.0
2026-03-02,002721,3.389830508474576,3.36,-0.88,2.82,0.2976,0,0,-0.3559,-0.3559,3.0675,-0.885,1.4533,0,32.2581,2.0548,8.0,2,4.6196,23.0
2026-03-02,605296,28.369717604646503,28.33,-0.14,0.42,0.4589,0,0,1.2654,1.222,3.1307,-0.4917,1.4525,0,72.1805,0.9098,0.0,0,2.1488,23.0
2026-03-02,600830,9.88965659482314,9.59,-3.03,2.48,0.2086,0,0,-1.641,-1.6914,-0.5187,-2.9352,2.0919,0,28.3019,1.2492,0.0,0,1.8924,22.0
2026-03-03,600152,9.28978428978429,9.13,-1.72,12.4,0.9858,1,0,0.6615,6.522,8.82,11.4774,1.0462,1,73.5294,3.3233,0.0,0,4.9016,39.0
2026-03-03,605296,28.329201784828957,28.57,0.85,0.55,-0.07,0,0,1.4056,2.0321,3.5896,0.4571,1.6055,0,69.3642,0.9517,0.0,0,2.1624,35.0
2026-03-03,002378,43.9413130673422,41.63,-5.26,12.12,-7.4466,0,0,5.8587,22.1287,36.4918,65.264,1.5846,1,78.7442,5.9072,24.0,7,8.2316,33.0
2026-03-03,601333,3.1101426307448494,3.14,0.96,1.65,-0.3185,0,0,0.8997,1.1272,1.9481,0.641,1.5696,0,75.0,0.9214,0.0,0,1.8408,33.0
2026-03-03,603110,17.719536389265947,16.97,-4.23,8.82,-2.3571,0,0,-0.1882,-0.2234,1.0119,-3.4149,1.3002,0,28.655,2.6362,0.0,0,3.6088,31.0
2026-03-03,002382,6.050147193178358,5.96,-1.49,1.4,-0.1678,0,0,-1.0953,-0.0168,1.1885,-0.9967,1.2281,1,44.4444,1.3279,0.0,0,2.4884,26.0
2026-03-03,605196,49.94944388270981,49.4,-1.1,3.09,-0.2024,0,0,1.6126,5.9722,12.7854,10.5145,1.1701,1,70.9154,4.0296,4.0,1,6.8252,26.0
2026-03-03,002297,13.43034881137525,12.09,-9.98,12.44,-3.5567,0,0,-10.4179,-8.3883,-9.7087,-5.9876,1.0526,1,0.0,4.3205,4.0,1,5.6908,24.0
2026-03-03,600151,15.38970345055672,13.96,-9.29,6.37,-2.149,0,0,-7.4516,-6.9829,-5.163,-12.9676,1.38,0,0.4651,3.5747,0.0,0,5.47,23.0
2026-03-03,600939,3.2300794782963114,3.17,-1.86,1.17,-0.9464,0,0,-2.5215,-2.0396,-2.4615,-1.5528,1.2013,1,17.6471,1.6364,0.0,0,2.5692,23.0
2026-03-03,603125,19.319139966273188,18.33,-5.12,9.14,-2.1277,0,0,-6.8314,-7.0817,-9.7044,2.0601,1.3696,0,16.7742,4.1681,4.0,1,3.6616,23.0
2026-03-03,603626,27.419175647150315,24.68,-9.99,7.06,-5.4295,0,0,-8.2255,-8.694,-7.4963,-7.3921,1.3419,0,0.0,3.8829,8.0,2,7.5548,23.0
2026-03-03,605118,43.859649122807014,44.0,0.32,1.54,-0.6818,0,0,-1.8733,-0.6794,-1.0124,0.8712,1.3788,1,31.1966,2.1014,4.0,1,5.794,23.0
2026-03-03,002706,11.449821914938193,10.93,-4.54,3.95,-1.8298,0,0,-4.5748,-2.7407,-6.5812,2.1495,1.0383,1,32.2581,3.6361,0.0,0,3.9268,21.0
2026-03-03,001211,27.960865087538618,27.15,-2.9,3.06,-0.442,0,0,-4.6097,-5.4732,-7.4957,-8.4317,1.2256,0,1.4706,1.5909,0.0,0,3.0072,20.0
2026-03-03,600736,6.809881847475832,6.34,-6.9,3.6,-0.7886,0,0,-8.6719,-9.5191,-12.1884,-11.822,1.3846,0,3.0303,2.7664,4.0,1,3.3756,20.0
2026-03-03,600807,3.329864724245578,3.2,-3.9,3.87,-0.9375,0,0,-6.1584,-5.7437,-7.5145,-7.2464,1.3418,0,7.3171,2.7968,0.0,0,3.7224,20.0
2026-03-03,002565,15.90934340628819,14.32,-9.99,10.14,-2.933,0,0,-9.413,-9.3097,-7.1336,-21.7486,1.086,0,0.0,4.8309,4.0,1,7.6552,19.0
2026-03-03,001234,29.039718451483154,28.88,-0.55,2.3,-1.0388,0,0,-0.7355,0.7782,1.1204,3.2535,0.6616,1,65.7005,0.9629,0.0,0,2.794,18.0
2026-03-03,000889,3.5799030227999586,3.47,-3.07,3.22,0.0,0,0,-4.9315,-5.86,-7.2193,-8.6842,1.1939,0,5.2632,2.0322,0.0,0,2.9852,16.0
2026-03-04,002382,5.959946081263239,6.19,3.86,2.84,1.454,1,0,2.1789,3.4771,2.6534,3.5117,2.3197,1,81.25,1.7984,0.0,0,2.656,55.0
2026-03-04,002378,41.62887552059232,44.98,8.05,13.13,2.0009,1,0,8.0938,24.6951,34.0686,78.9893,1.4536,1,94.2453,5.6173,24.0,7,8.4696,48.0
2026-03-04,600152,9.129676293855399,9.42,3.18,10.95,2.2293,1,0,2.4136,8.1764,7.2893,17.0186,0.8982,1,82.3529,3.2151,0.0,0,5.0496,48.0
2026-03-04,002706,10.930028300966136,11.2,2.47,4.97,1.1607,1,0,-1.4258,-0.7972,-3.9451,4.8689,1.32,1,49.6774,3.6955,0.0,0,4.0372,43.0
2026-03-04,600688,3.8400000000000003,3.6,-6.25,5.73,-2.2222,0,0,4.2874,8.2381,11.4551,13.9241,1.8223,1,63.2911,5.364,8.0,2,3.8916,43.0
2026-03-04,600391,46.8907400232468,48.41,3.24,5.29,0.599,1,0,-4.2902,-3.8339,-2.8497,-6.3093,0.6404,0,28.6861,4.9707,8.0,2,7.86,38.0
2026-03-04,605296,28.568606144423594,28.92,1.23,0.64,0.4495,0,0,1.7808,3.0796,4.329,1.9387,1.5183,0,89.5954,1.0127,0.0,0,2.1984,35.0
2026-03-04,002297,12.089567225625062,12.04,-0.41,8.48,1.9934,1,0,-8.6356,-8.2597,-11.6654,-5.7165,0.6969,1,14.3791,4.3201,4.0,1,5.6508,25.0
2026-03-04,600151,13.960337718437072,14.22,1.86,3.78,1.2658,1,0,-4.4868,-4.4868,-6.4474,-7.7821,0.7459,0,26.8182,3.5803,0.0,0,5.1768,24.0
2026-03-04,600807,3.1999207449970277,3.23,0.94,3.0,0.6192,1,0,-3.5821,-4.353,-8.4986,-5.2786,0.9346,0,22.2222,2.838,0.0,0,3.8152,24.0
2026-03-04,002565,14.320536258379036,14.1,-1.54,5.96,2.0567,1,0,-8.6433,-9.2956,-11.7095,-14.8036,0.6214,0,12.1813,4.1048,4.0,1,7.428,20.0
2026-03-04,603110,16.970198675496686,16.4,-3.36,5.76,1.4634,1,0,-3.0045,-3.1477,-2.786,-4.3732,0.7394,0,3.7634,2.7368,0.0,0,3.5684,20.0
2026-03-04,603125,18.33067092651757,18.36,0.16,6.12,1.1438,1,0,-4.8113,-6.939,-9.5121,0.1091,0.8793,0,15.0,4.118,4.0,1,3.7036,20.0
2026-03-04,603626,24.681075382182392,23.41,-5.15,6.7,3.8018,1,0,-10.6284,-12.1411,-12.974,-14.1233,1.1294,0,6.6129,3.9593,8.0,2,7.616,19.0
2026-03-04,001234,28.881335599320206,28.89,0.03,2.25,1.2461,1,0,-0.7353,0.5954,0.1734,2.1931,0.7966,1,66.1836,0.9286,0.0,0,2.8008,18.0
2026-03-04,601333,3.140121486667353,3.05,-2.87,1.65,0.6557,1,0,-1.5494,-1.5812,-2.2436,-1.9293,1.4305,0,7.6923,1.3102,0.0,0,1.8764,13.0
2026-03-04,600736,6.339914674074809,6.39,0.79,1.82,1.252,1,0,-5.5293,-7.8853,-12.2253,-9.8731,0.6616,0,13.3333,2.836,4.0,1,3.458,12.0
2026-03-04,605118,44.00121494380885,43.46,-1.23,0.93,0.9894,1,0,-2.1083,-1.8895,-4.8599,-0.092,0.7007,1,25.0996,2.1418,4.0,1,5.7536,10.0
2026-03-04,600830,9.40032414910859,9.28,-1.28,2.03,1.7241,1,0,-3.1922,-3.8442,-5.0154,-5.5951,1.1826,0,19.7368,1.3689,0.0,0,2.0056,9.0
2026-03-04,600939,3.1699113240240546,3.11,-1.89,1.0,0.6431,1,0,-3.2358,-3.536,-5.7576,-3.7152,1.0926,0,4.7619,1.7148,0.0,0,2.376,9.0
2026-03-05,002382,6.189886677459289,6.5,5.01,4.26,-0.3077,0,0,5.588,7.6159,8.1531,9.7973,2.4259,1,89.7436,2.242,0.0,0,2.8484,69.0
2026-03-05,600152,9.420218525445417,9.57,1.59,13.62,0.0,0,0,3.214,8.0135,4.0217,18.882,1.234,1,71.6102,3.1644,0.0,0,5.1128,50.0
2026-03-05,603110,16.399847531923,17.21,4.94,6.44,-0.4648,0,0,1.2115,1.504,2.8691,1.2949,0.7814,0,47.3118,3.203,0.0,0,3.6052,48.0
2026-03-05,002706,11.199688897530624,11.52,2.86,4.49,0.1736,0,0,1.6949,1.097,-1.4542,10.0287,1.0908,0,66.9065,3.647,0.0,0,4.0484,39.0
2026-03-05,603657,26.6108867089825,27.67,3.98,1.6,-0.0361,0,0,-0.0,-2.9089,-5.4986,-4.9468,1.1162,0,31.7241,2.6907,0.0,0,2.912,29.0
2026-03-05,002297,12.039771608584367,12.23,1.58,6.13,-0.5724,0,0,-4.3485,-6.5699,-13.8125,-2.7049,0.5483,0,20.5882,4.3482,4.0,1,5.626,27.0
2026-03-05,600688,3.600041618978254,3.46,-3.89,3.65,-2.0231,0,0,-1.4806,3.2528,9.4937,7.7882,0.8291,1,45.5696,5.6205,8.0,2,4.0464,27.0
2026-03-05,001234,28.889765332281602,29.3,1.42,2.41,-0.4437,0,0,0.6734,1.5915,0.0,4.3447,0.9806,1,85.9903,0.9406,0.0,0,2.8092,25.0
2026-03-05,002378,44.98009254277413,41.8,-7.07,10.68,3.8995,1,0,-1.8549,11.5023,13.2484,51.2301,1.0455,1,75.8242,6.7852,24.0,7,8.5612,24.0
2026-03-05,002565,14.099397292757633,14.27,1.21,4.62,-0.8409,0,0,-4.854,-7.3316,-13.2523,-9.2816,0.5522,0,16.9972,3.9913,4.0,1,7.3536,24.0
2026-03-05,600830,9.279859484777518,9.51,2.48,1.43,0.0,0,0,-0.2517,-1.164,-2.6612,-2.9592,0.722,0,50.0,1.6763,0.0,0,2.0164,23.0
2026-03-05,603626,23.409182440596055,23.25,-0.68,5.24,-0.9892,0,0,-8.1391,-11.5566,-15.974,-13.311,0.8762,0,5.8544,3.9656,8.0,2,7.4116,20.0
2026-03-05,000889,3.4398514609596402,3.52,2.33,2.33,-0.8523,0,0,-0.9009,-3.0036,-5.3763,-5.1213,0.7769,0,28.5714,2.1096,0.0,0,2.922,18.0
2026-03-05,605118,43.46210268948655,44.44,2.25,0.71,-0.045,0,0,1.0367,0.0518,-4.4301,2.7752,0.5263,0,44.6215,2.2394,4.0,1,5.7612,18.0
2026-03-05,600391,48.410110069302895,47.5,-1.88,4.34,-1.0947,0,0,-3.9239,-5.4726,-10.7143,-1.8595,0.5959,0,19.5587,4.5782,8.0,2,7.57,17.0
2026-03-05,601333,3.0498708523743296,3.07,0.66,0.88,-0.3257,0,0,-0.7757,-0.7436,-0.6472,-1.9169,0.6354,0,23.0769,1.3111,0.0,0,1.8636,17.0
2026-03-05,603125,18.3598042153631,18.38,0.11,3.19,-0.4897,0,0,-2.7513,-5.9847,-9.5472,-8.8746,0.4925,0,15.6667,2.2362,4.0,1,3.6428,17.0
2026-03-05,605138,7.0201276386843405,7.15,1.85,0.5,-0.2797,0,0,-0.028,-1.7857,-2.1888,-5.4233,0.8119,0,27.1605,1.3494,0.0,0,2.5168,17.0
2026-03-05,605296,28.920401614739678,27.94,-3.39,0.61,0.179,0,0,-1.7097,-0.3815,0.2152,-0.3211,1.2417,0,32.948,1.478,0.0,0,2.32,16.0
2026-03-05,000006,8.56019656019656,8.71,1.75,1.67,-1.0333,0,0,-1.1351,-4.2331,-6.5451,-6.8449,0.864,0,25.974,2.8938,0.0,0,4.0392,12.0
2026-03-06,002378,41.799139704507205,44.7,6.94,11.67,-0.4922,0,0,2.9717,14.8569,10.0985,47.0395,0.9687,1,90.5063,6.5729,24.0,7,8.574,55.0
2026-03-06,002382,6.500147507129512,6.61,1.69,3.21,-0.6051,0,0,5.5573,8.0065,8.7171,13.7694,1.2647,1,96.3415,2.0156,0.0,0,2.9688,47.0
2026-03-06,001211,27.22073961113229,28.56,4.92,3.28,-1.0504,0,0,3.5608,0.7976,-0.6263,0.4926,1.1352,0,62.5,2.3202,0.0,0,3.0596,46.0
2026-03-06,605296,27.940894262137785,29.12,4.22,0.86,-0.7555,0,0,1.9037,3.299,2.6436,5.1643,1.549,0,91.1458,1.9238,0.0,0,2.4628,46.0
2026-03-06,002706,11.52037617554859,11.76,2.08,5.29,-1.4456,0,0,3.4119,2.7254,1.9064,4.7195,1.1964,0,82.8125,2.9669,0.0,0,4.1084,45.0
2026-03-06,600688,3.4601058615957654,3.53,2.02,3.41,9.6317,1,0,-1.5067,4.2836,11.3565,10.6583,0.6715,1,54.4304,5.6036,8.0,2,4.2364,45.0
2026-03-06,000006,8.710169814920818,9.13,4.82,2.96,-1.2048,0,0,3.9863,0.4621,-1.6164,-0.7609,1.5522,0,53.2468,3.3419,0.0,0,4.1712,43.0
2026-03-06,600152,9.569914390542195,9.39,-1.88,8.91,-2.7689,0,0,0.3205,4.3102,4.9162,17.8168,0.7163,1,63.8298,3.262,0.0,0,5.1516,35.0
2026-03-06,603110,17.210682492581604,17.4,1.1,4.43,-1.092,0,0,1.5169,2.4433,4.067,1.7544,0.4896,0,57.5269,3.2137,0.0,0,3.6736,34.0
2026-03-06,605138,7.149758454106281,7.4,3.5,0.55,0.5405,1,0,3.2078,1.6903,1.2312,-0.4038,0.8573,0,70.1493,1.7842,0.0,0,2.5584,33.0
2026-03-06,603125,18.380550926379765,18.75,2.01,4.66,0.0,0,0,0.6549,-3.3455,-6.7628,-7.4531,0.7544,0,28.0,2.3907,4.0,1,3.7028,30.0
2026-03-06,603626,23.24899873009671,23.8,2.37,4.21,-4.2017,0,0,-2.9047,-8.2427,-14.3577,-12.8205,0.6875,0,14.557,4.02,8.0,2,7.378,30.0
2026-03-06,001234,29.29961473871382,29.66,1.23,2.78,-1.3149,0,0,1.7356,2.2618,0.8501,5.8152,1.185,1,95.082,0.9447,0.0,0,2.8084,29.0
2026-03-06,002081,3.4999516581262693,3.62,3.43,1.34,-1.105,0,0,1.9718,0.1106,-2.1622,-1.897,1.1101,0,50.0,2.1462,0.0,0,2.5688,27.0
2026-03-06,002297,12.229930624380575,12.34,0.9,6.03,-2.7553,0,0,-0.6921,-5.5419,-12.7298,-2.0635,0.6002,0,24.183,4.3604,0.0,0,5.3904,27.0
2026-03-06,600939,3.1501405447319955,3.25,3.17,1.08,-0.6154,0,0,2.137,0.7127,-1.5152,2.8481,1.1322,0,71.4286,1.9951,0.0,0,2.3836,27.0
2026-03-06,600151,14.289935000984832,14.51,1.54,3.22,-2.1365,0,0,0.2487,-1.8002,-6.0841,-0.9556,0.6877,0,41.1215,3.4337,0.0,0,5.0224,24.0
2026-03-06,603657,27.669099756690994,28.43,2.75,1.31,-0.3166,0,0,3.1193,-0.0843,-1.7283,-1.5582,0.8315,0,49.1954,2.8709,0.0,0,2.9176,23.0
2026-03-06,603819,12.329965021375827,12.69,2.92,1.69,-1.4184,0,0,3.02,0.4989,-2.2342,0.3162,0.7182,0,67.4242,2.2562,0.0,0,2.4032,23.0
2026-03-06,601333,3.069959657581423,3.12,1.63,1.18,-0.641,0,0,0.7101,0.8403,0.6452,0.3215,0.832,0,61.5385,1.4159,0.0,0,1.89,20.0
2026-03-09,002565,14.220138685418497,14.56,2.39,9.83,-0.4121,0,0,1.8609,-3.9641,-8.4852,-4.6496,1.5812,0,27.8689,3.9348,0.0,0,7.0376,46.0
2026-03-09,002378,44.6999104210212,44.91,0.47,10.79,1.3137,1,0,2.9951,11.2956,2.2076,46.9087,0.9068,1,91.8354,6.5784,24.0,7,8.564,33.0
2026-03-09,001234,29.66009315231394,29.93,0.91,2.67,0.3341,0,0,2.0387,2.5667,3.0647,6.2855,1.0946,1,99.4845,0.9496,0.0,0,2.8724,31.0
2026-03-09,600688,3.530115676106901,3.54,0.28,3.64,-3.9548,0,0,-1.5025,3.2672,1.4327,13.8264,0.7169,1,55.1282,5.4688,8.0,2,4.5384,30.0
2026-03-09,002706,11.760577501503912,11.73,-0.26,4.98,1.1083,1,0,2.6426,1.8406,2.4454,6.3463,1.065,0,80.4688,2.8743,0.0,0,4.1676,29.0
2026-03-09,002382,6.609850361708452,6.67,0.91,2.77,0.4498,0,0,4.4472,7.598,10.2479,13.4354,0.948,1,92.1348,2.0196,0.0,0,3.022,27.0
2026-03-09,600152,9.390056381342902,9.16,-2.45,7.51,1.2009,1,0,-1.8642,0.3506,-1.3994,15.9494,0.6549,1,52.8384,3.4333,0.0,0,5.1252,25.0
2026-03-09,603626,23.79958246346555,21.66,-8.99,7.67,1.7082,1,0,-7.2774,-14.4752,-21.0066,-22.0302,1.3228,0,3.0848,4.5213,8.0,2,7.0824,23.0
2026-03-09,603110,17.400482509047045,17.31,-0.52,4.17,1.6753,1,0,1.4773,1.7457,-2.3138,1.6442,0.6547,0,52.6882,3.2163,0.0,0,3.7248,22.0
2026-03-09,605296,29.120048382219537,28.89,-0.79,0.7,-0.2077,0,0,0.7041,1.9695,1.9767,5.1693,1.0436,1,69.7248,1.9235,0.0,0,2.5236,22.0
2026-03-09,002297,12.340425531914894,12.18,-1.3,5.34,0.9852,1,0,0.0329,-6.062,-9.3075,-7.4468,0.6461,0,18.9542,4.0604,0.0,0,5.3636,20.0
2026-03-09,600391,50.65109549400579,49.01,-3.24,8.28,0.3469,0,0,1.0682,-2.1835,-5.9309,-4.6684,1.1793,0,34.7041,4.9759,4.0,1,7.554,19.0
2026-03-09,000889,3.5999202233745513,3.61,0.28,2.43,0.277,0,0,2.3243,-0.1659,0.838,-2.168,1.0195,0,50.0,2.2018,0.0,0,3.0316,17.0
2026-03-09,600151,14.509803921568626,14.43,-0.55,3.08,0.693,1,0,1.0363,-2.2291,-6.2378,-1.1644,0.7534,0,37.3832,3.4364,0.0,0,4.7708,17.0
2026-03-09,605138,7.400244299674267,7.27,-1.76,0.61,1.6506,1,0,1.1971,0.0413,0.9722,-1.3569,1.0229,0,50.7463,1.8543,0.0,0,2.6128,17.0
2026-03-09,002081,3.6199553843033865,3.57,-1.38,1.24,0.5602,1,0,0.9615,-1.1628,-1.9231,-1.108,1.0478,0,35.2941,2.0782,0.0,0,2.604,14.0
2026-03-09,000006,9.130300216651191,8.85,-3.07,2.66,0.791,1,0,1.0043,-1.9934,-1.0067,-6.1506,1.3025,0,35.0649,3.3379,0.0,0,4.2808,13.0
2026-03-09,001211,28.559903186768857,28.32,-0.84,2.63,0.7062,1,0,2.4231,0.1556,1.2876,-2.0069,0.967,0,54.6053,2.2617,0.0,0,3.088,13.0
2026-03-09,600807,3.390003054056806,3.33,-1.77,2.6,0.0,0,0,1.2774,-1.3333,0.0,-0.2994,0.83,0,44.4444,2.9437,0.0,0,3.8004,13.0
2026-03-09,600830,9.649845520082389,9.37,-2.9,2.21,0.8538,1,0,-0.7626,-2.3551,-2.2941,-2.8008,1.368,0,31.5789,1.9242,0.0,0,2.054,13.0
2026-03-10,002297,12.180152960060429,12.9,5.91,10.87,0.6977,1,0,4.555,-0.1316,6.6998,-3.6594,1.6731,0,42.4837,4.5254,0.0,0,5.4972,63.0
2026-03-10,603110,17.310635042081103,18.1,4.56,7.73,-0.442,0,0,4.7211,5.5825,6.6588,7.7381,1.4874,1,92.1875,3.434,0.0,0,3.7464,63.0
2026-03-10,002706,11.729659281325636,12.6,7.42,14.25,2.7778,1,0,7.1246,8.5458,15.279,7.6923,2.8901,1,86.3636,3.1716,0.0,0,4.4324,60.0
2026-03-10,600152,9.159727479182438,9.68,5.68,9.25,-1.0331,0,0,2.4989,4.5695,6.0241,15.3754,0.9022,1,70.3704,3.3573,0.0,0,5.2596,55.0
2026-03-10,603626,21.65942165942166,22.92,5.82,6.46,0.0,0,0,-0.3825,-8.1363,-7.1313,-14.093,1.0847,0,19.2802,5.1506,8.0,2,7.1184,44.0
2026-03-10,002565,14.559808134305987,14.57,0.07,10.62,-0.6863,0,0,1.5756,-3.3563,1.7458,-5.5123,1.7295,0,28.1421,3.9096,0.0,0,6.7776,41.0
2026-03-10,603125,18.249243681077388,18.7,2.47,3.21,-0.5348,0,0,1.1467,-1.9968,2.0185,-7.8818,0.6915,0,31.1526,2.4454,4.0,1,3.7944,38.0
2026-03-10,002378,44.907963185274106,44.89,-0.04,10.29,4.9677,1,0,1.4326,7.4155,7.8309,47.1803,0.8898,1,91.4042,6.5651,20.0,6,8.6008,35.0
2026-03-10,603819,12.609457092819614,12.96,2.78,2.1,0.6173,1,0,3.3823,2.8816,7.6412,-0.3077,1.1273,0,91.3386,2.3546,0.0,0,2.4448,32.0
2026-03-10,000006,8.849728892331527,9.14,3.28,2.07,0.0,0,0,2.9511,1.3641,6.7757,-1.4024,0.9578,0,53.8961,3.5192,0.0,0,4.2148,28.0
2026-03-10,000952,7.580033083584703,7.79,2.77,2.02,0.2567,0,0,2.7162,1.182,4.8452,-1.3924,0.958,0,62.069,2.8798,0.0,0,4.006,28.0
2026-03-10,001211,28.319099378881987,29.18,3.04,2.13,0.0,0,0,4.0063,3.2591,7.477,-0.5792,0.8159,0,82.8947,2.43,0.0,0,2.9808,28.0
2026-03-10,600807,3.3301064859632143,3.44,3.3,2.64,-0.2907,0,0,3.1175,1.9864,7.5,-0.578,0.9376,0,68.8889,2.9057,0.0,0,3.8124,28.0
2026-03-10,603657,28.220858895705526,28.98,2.69,1.18,0.0,0,0,3.5666,2.4282,5.8824,-3.5607,0.824,0,61.8391,2.5976,0.0,0,2.802,28.0
2026-03-10,600391,49.00926018122075,49.22,0.43,4.65,1.1784,1,0,0.5352,-1.3845,4.9691,-3.7732,0.6384,0,36.8104,4.9817,4.0,1,7.4028,27.0
2026-03-10,605296,28.88955164529277,29.06,0.59,0.5,-0.2065,0,0,0.9519,2.0365,1.7151,5.3662,0.713,1,75.2525,1.9231,0.0,0,2.528,25.0
2026-03-10,000889,3.610036695427948,3.64,0.83,1.76,0.0,0,0,2.1898,0.9429,4.8991,-2.6738,0.8053,0,57.1429,2.1668,0.0,0,2.8996,22.0
2026-03-10,600151,14.43055418840437,14.66,1.59,2.44,0.4093,0,0,1.6503,-0.6304,5.0143,-0.4076,0.7478,0,48.1308,3.4669,0.0,0,4.438,22.0
2026-03-10,600736,6.4700660814676,6.56,1.39,1.24,-0.4573,0,0,1.0786,-2.3228,3.47,-9.1413,0.776,0,29.5238,2.8138,0.0,0,3.3216,22.0
2026-03-10,605138,7.269678437561649,7.37,1.38,0.41,-0.2714,0,0,1.7675,1.5991,4.096,-1.7333,0.7259,0,65.6716,1.814,0.0,0,2.6196,22.0
2026-03-11,002706,12.600195503421311,12.89,2.3,14.7,-0.3103,0,0,6.5289,9.8798,15.0893,10.5489,2.0267,1,83.908,3.177,0.0,0,4.4276,55.0
2026-03-11,001234,29.97932460372157,30.45,1.57,3.83,0.0657,0,0,1.9622,3.2764,5.3998,5.5825,1.5505,1,92.823,0.966,0.0,0,2.7456,52.0
2026-03-11,600152,9.68029298228249,9.78,1.03,11.42,0.818,1,0,2.7743,4.5207,3.8217,11.3895,1.1631,1,73.4104,3.1688,0.0,0,5.284,46.0
2026-03-11,603125,18.69918699186992,18.86,0.86,4.24,0.0,0,0,1.4633,-0.4119,2.7233,-7.0478,1.083,0,42.8044,2.4921,4.0,1,3.7968,36.0
2026-03-11,601333,3.100088573959256,3.15,1.61,1.57,0.0,0,0,1.4166,1.5474,3.2787,0.9615,1.615,0,84.6154,1.3697,0.0,0,1.9176,35.0
2026-03-11,603110,18.10043218769294,17.59,-2.82,6.51,0.2274,0,0,0.3881,2.1783,7.2561,4.2679,1.1442,1,65.625,3.6214,0.0,0,3.7564,34.0
2026-03-11,002382,6.630211893369788,6.79,2.41,2.99,0.0,0,0,2.259,6.946,9.6931,12.6036,0.9454,1,95.6522,2.0829,0.0,0,2.9728,33.0
2026-03-11,600939,3.260007927070947,3.29,0.92,1.02,-0.6079,0,0,1.6687,2.0155,5.7878,-0.303,1.1227,1,90.4762,1.7741,0.0,0,2.3456,31.0
2026-03-11,002378,44.89107088063823,43.89,-2.23,11.62,-0.2051,0,0,-0.3361,2.4869,-2.4233,30.8197,1.0698,1,65.9398,6.489,20.0,6,8.7628,29.0
2026-03-11,605296,29.060501721593702,29.54,1.65,0.67,0.7109,1,0,2.1792,3.0633,2.1438,6.5657,1.0108,1,76.569,1.9547,0.0,0,2.5452,29.0
2026-03-11,002297,12.899601675007661,12.63,-2.09,6.99,1.1876,1,0,1.3969,-1.459,4.9003,-7.3368,0.9851,0,33.6601,4.4946,0.0,0,5.3844,25.0
2026-03-11,002565,14.56946861881847,14.23,-2.33,6.24,1.1244,1,0,-0.9743,-4.5095,0.922,-10.8954,0.8538,0,18.8525,3.6664,0.0,0,6.5344,23.0
2026-03-11,002081,3.5901493423004642,3.63,1.11,1.05,0.2755,0,0,1.34,1.0298,4.9133,-2.9412,0.9542,0,58.0645,1.924,0.0,0,2.5572,22.0
2026-03-11,600391,49.21783547940832,46.25,-6.03,7.97,-0.5405,0,0,-4.6903,-6.6656,-4.4619,-7.1844,1.1183,0,7.0211,5.271,0.0,0,7.27,19.0
2026-03-11,603626,22.920115894039732,22.15,-3.36,6.65,1.0384,1,0,-2.663,-9.4995,-5.3823,-17.658,1.1282,0,9.383,5.1211,8.0,2,7.1832,19.0
2026-03-11,603657,28.979467371416956,28.51,-1.62,1.47,0.0,0,0,0.5218,1.1818,7.1402,-3.9097,1.1156,0,64.3478,2.6143,0.0,0,2.804,19.0
2026-03-11,600830,9.459871833994509,9.3,-1.69,1.88,-0.3226,0,0,-1.6705,-2.3314,0.2155,-4.8106,1.1722,0,22.3684,1.9586,0.0,0,1.9792,17.0
